Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from {fd}
Compute Ranks
Output Ranks
3202 (3.827119809176376e-05, 'MOD') Modesto City Co Harry Sham, United States
3203 (3.827119809176376e-05, 'CIC') Chico Muni, United States
3204 (3.820403491094574e-05, 'KHS') Khasab, Oman
3205 (3.819244327346352e-05, 'EJH') Wejh, Saudi Arabia
3206 (3.8186856140913775e-05, 'NDC') Nanded Airport, India
3207 (3.8186856140913775e-05, 'JGA') Jamnagar, India
3208 (3.8176751801915686e-05, 'SHD') Shenandoah Valley Regional Airport, United States
3209 (3.8176751801915686e-05, 'LNS') Lancaster Airport, United States
3210 (3.8176751801915686e-05, 'BKW') Raleigh County Memorial Airport, United States
3211 (3.809764437568318e-05, 'KME') Kamembe, Rwanda
3212 (3.8056334835920095e-05, 'SLK') Adirondack Regional Airport, United States
3213 (3.8056334835920095e-05, 'RUT') Rutland State Airport, United States
3214 (3.8056334835920095e-05, 'RKD') Knox County Regional Airport, United States
3215 (3.8056334835920095e-05, 'AUG') Augusta State, United States
3216 (3.804792751008512e-05, 'MBL') Manistee County-Blacker Airport, United States
3217 (3.802681628133879e-05, 'UDJ') Uzhhorod International Airport, Ukraine
3218 (3.801882938499351e-05, 'TEQ') Tekirdağ Çorlu Airport, Turkey
3219 (3.8008246553163925e-05, 'DOL') St Gatien, France
3220 (3.8008246553163925e-05, 'DND') Dundee, United Kingdom
3221 (3.795274762688609e-05, 'ZIG') Ziguinchor, Senegal
3222 (3.794997763121471e-05, 'SLN') Salina Municipal Airport, United States
3223 (3.786409154836448e-05, 'FUO') Foshan, China
3224 (3.786409154836448e-05, 'BFJ') Bijie Feixiong Airport, China
3225 (3.7845419768502185e-05, 'THS') Sukhothai, Thailand
3226 (3.7845419768502185e-05, 'TDX') Trat, Thailand
3227 (3.7845419768502185e-05, 'LPT') Lampang, Thailand
3228 (3.7845419768502185e-05, 'KKC') Khon Kaen, Thailand
3229 (3.7842292868915013e-05, 'KUO') Kuopio, Finland
3230 (3.7842292868915013e-05, 'KAO') Kuusamo, Finland
3231 (3.7842292868915013e-05, 'JOE') Joensuu, Finland
3232 (3.7842292868915013e-05, 'IVL') Ivalo, Finland
3233 (3.7832600680984485e-05, 'GMZ') La Gomera Airport, Spain
3234 (3.764766127974598e-05, 'CWC') Chernivtsi International Airport, Ukraine
3235 (3.764737406620994e-05, 'TRE') Tiree, United Kingdom
3236 (3.764737406620994e-05, 'ILY') Islay, United Kingdom
3237 (3.764737406620994e-05, 'CAL') Campbeltown Airport, United Kingdom
3238 (3.764737406620994e-05, 'BRR') Barra Airport, United Kingdom
3239 (3.7620823184102815e-05, 'NAJ') Nakhchivan Airport, Azerbaijan
3240 (3.7620823184102815e-05, 'ISE') Isparta Süleyman Demirel Airport, Turkey
3241 (3.7620823184102815e-05, 'ADF') Adiyaman Airport, Turkey
3242 (3.7619118258897866e-05, 'VDB') Leirin, Norway
3243 (3.7619118258897866e-05, 'SRP') Sorstokken, Norway
3244 (3.7619118258897866e-05, 'BDU') Bardufoss, Norway
3245 (3.7501396401312496e-05, 'OER') Ornskoldsvik, Sweden
3246 (3.7501396401312496e-05, 'KRN') Kiruna, Sweden
3247 (3.7501396401312496e-05, 'GEV') Gallivare, Sweden
3248 (3.745851272844398e-05, 'SKE') Geiteryggen, Norway
3249 (3.745530568035845e-05, 'AHN') Athens Ben Epps Airport, United States
3250 (3.744732475160193e-05, 'AGX') Agatti, India
3251 (3.743381365925441e-05, 'OZZ') Ouarzazate, Morocco
3252 (3.739654774238854e-05, 'LPY') Loudes, France
3253 (3.739654774238854e-05, 'LAI') Lannion, France
3254 (3.739654774238854e-05, 'AUR') Aurillac, France
3255 (3.7381950569202534e-05, 'LWN') Gyumri, Armenia
3256 (3.7295669217009534e-05, 'PAS') Paros, Greece
3257 (3.7295669217009534e-05, 'MLO') Milos, Greece
3258 (3.7295669217009534e-05, 'KZI') Filippos, Greece
3259 (3.7295669217009534e-05, 'KSO') Aristotelis, Greece
3260 (3.7295669217009534e-05, 'JSY') Syros Airport, Greece
3261 (3.7295669217009534e-05, 'JNX') Naxos, Greece
3262 (3.7295669217009534e-05, 'IOA') Ioannina, Greece
3263 (3.728917509765945e-05, 'URE') Kuressaare, Estonia
3264 (3.7060681571564264e-05, 'KOS') Sihanoukville, Cambodia
3265 (3.7012374408451194e-05, 'TCG') Tacheng Airport, China
3266 (3.691363120204207e-05, 'CBG') Cambridge, United Kingdom
3267 (3.6891531215982406e-05, 'JKG') Jonkoping, Sweden
3268 (3.6844314403261396e-05, 'TOE') Nefta, Tunisia
3269 (3.6730591478778854e-05, 'RJL') Logroño-Agoncillo Airport, Spain
3270 (3.6714871850907124e-05, 'BWK') Brac, Croatia
3271 (3.652584147657077e-05, 'LPI') Saab, Sweden
3272 (3.646417774525209e-05, 'YNY') Yangyang International Airport, South Korea
3273 (3.643862692625761e-05, 'SGD') Sonderborg, Denmark
3274 (3.643862692625761e-05, 'RNN') Bornholm Ronne, Denmark
3275 (3.643862692625761e-05, 'KRP') Karup, Denmark
3276 (3.640392580719309e-05, 'SOB') Sármellék International Airport, Hungary
3277 (3.6382473324867566e-05, 'ARW') Arad, Romania
3278 (3.637162222508767e-05, 'OHD') Ohrid, Macedonia
3279 (3.632991732254786e-05, 'BNX') Banja Luka International Airport, Bosnia and Herzegovina
3280 (3.6290082758757915e-05, 'MCM') Monaco, Monaco
3281 (3.6290082758757915e-05, 'EPL') Mirecourt, France
3282 (3.626083618985954e-05, 'AOE') Anadolu Airport, Turkey
3283 (3.620351905591761e-05, 'DIJ') Longvic, France
3284 (3.6106080386995315e-05, 'YUS') Yushu Batang, China
3285 (3.6069412477705715e-05, 'RGS') Burgos Airport, Spain
3286 (3.597338494900945e-05, 'KZS') Kastelorizo, Greece
3287 (3.556623118419294e-05, 'THQ') Tianshui Airport, China
3288 (2.7757548548559798e-05, 'ZZU') Mzuzu, Malawi
3289 (2.7757548548559798e-05, 'ZYR') Brussels Gare du Midi, Belgium
3290 (2.7757548548559798e-05, 'ZYP') Penn Station, United States
3291 (2.7757548548559798e-05, 'ZYA') Amsterdam Centraal, Netherlands
3292 (2.7757548548559798e-05, 'ZYA') Amsterdam Centraal, Netherlands
3293 (2.7757548548559798e-05, 'ZXE') Edinburgh Waverly Station, United Kingdom
3294 (2.7757548548559798e-05, 'ZXB') Jan Mayensfield, Norway
3295 (2.7757548548559798e-05, 'ZWU') Washington Union Station, United States
3296 (2.7757548548559798e-05, 'ZWS') Stuttgart Railway Station, Germany
3297 (2.7757548548559798e-05, 'ZWR') Kota Kinabalu Airport, Malaysia
3298 (2.7757548548559798e-05, 'ZWL') Wollaston Lake Airport, Canada
3299 (2.7757548548559798e-05, 'ZWI') Wilmington Amtrak Station, United States
3300 (2.7757548548559798e-05, 'ZWE') Centraal, Belgium
3301 (2.7757548548559798e-05, 'ZWA') Andapa, Madagascar
3302 (2.7757548548559798e-05, 'ZVM') Hannover Messe-Heliport, Germany
3303 (2.7757548548559798e-05, 'ZVE') New Haven Rail Station, United States
3304 (2.7757548548559798e-05, 'ZVA') Miandrivazo, Madagascar
3305 (2.7757548548559798e-05, 'ZUN') Black Rock, United States
3306 (2.7757548548559798e-05, 'ZTY') Boston Back Bay Station, United States
3307 (2.7757548548559798e-05, 'ZTU') Zaqatala International Airport, Azerbaijan
3308 (2.7757548548559798e-05, 'ZTR') Zhytomyr, Ukraine
3309 (2.7757548548559798e-05, 'ZTM') Shamattawa Airport, Canada
3310 (2.7757548548559798e-05, 'ZTF') Stamford Amtrak Station, United States
3311 (2.7757548548559798e-05, 'ZSY') Scottsdale Airport, United States
3312 (2.7757548548559798e-05, 'ZSW') Seal Cove Seaplane Base, Canada
3313 (2.7757548548559798e-05, 'ZSN') Stendal Borstel, Germany
3314 (2.7757548548559798e-05, 'ZSF') Springfield Amtrak Station, United States
3315 (2.7757548548559798e-05, 'ZSB') Hauptbahnhof, Austria
3316 (2.7757548548559798e-05, 'ZRT') Hartford Union Station, United States
3317 (2.7757548548559798e-05, 'ZRP') Newark Penn Station, United States
3318 (2.7757548548559798e-05, 'ZRD') Train Station, United States
3319 (2.7757548548559798e-05, 'ZRB') Frankfurt-Main Hauptbahnhof, Germany
3320 (2.7757548548559798e-05, 'ZRA') Atlantic City Rail Terminal, United States
3321 (2.7757548548559798e-05, 'ZQL') Donaueschingen Villingen, Germany
3322 (2.7757548548559798e-05, 'ZQF') Trier Fohren, Germany
3323 (2.7757548548559798e-05, 'ZQC') Speyer, Germany
3324 (2.7757548548559798e-05, 'ZPQ') Rheine Bentlage, Germany
3325 (2.7757548548559798e-05, 'ZPH') Municipal Airport, United States
3326 (2.7757548548559798e-05, 'ZPC') Pucón Airport, Chile
3327 (2.7757548548559798e-05, 'ZNV') Koblenz Winningen, Germany
3328 (2.7757548548559798e-05, 'ZNF') Hanau Aaf, Germany
3329 (2.7757548548559798e-05, 'ZND') Zinder, Niger
3330 (2.7757548548559798e-05, 'ZMU') Munich Railway, Germany
3331 (2.7757548548559798e-05, 'ZMM') Zamora, Mexico
3332 (2.7757548548559798e-05, 'ZML') South Cariboo Regional Airport, Canada
3333 (2.7757548548559798e-05, 'ZMB') Hamburg Hbf, Germany
3334 (2.7757548548559798e-05, 'ZMA') Mannheim Railway, Germany
3335 (2.7757548548559798e-05, 'ZKB') Kasaba Bay Airport, Zambia
3336 (2.7757548548559798e-05, 'ZJN') Swan River Airport, Canada
3337 (2.7757548548559798e-05, 'ZJI') Locarno Airport, Switzerland
3338 (2.7757548548559798e-05, 'ZIN') Air Base, Switzerland
3339 (2.7757548548559798e-05, 'ZGR') Little Grand Rapids Airport, Canada
3340 (2.7757548548559798e-05, 'ZGI') Gods River Airport, Canada
3341 (2.7757548548559798e-05, 'ZGH') Central, Denmark
3342 (2.7757548548559798e-05, 'ZGC') Zhongchuan, China
3343 (2.7757548548559798e-05, 'ZFV') Philadelphia 30th St Station, United States
3344 (2.7757548548559798e-05, 'ZFR') Frankfurt Oder Hbf, Germany
3345 (2.7757548548559798e-05, 'ZFM') Fort Mcpherson, Canada
3346 (2.7757548548559798e-05, 'ZFD') Fond-Du-Lac Airport, Canada
3347 (2.7757548548559798e-05, 'ZFA') Faro, Canada
3348 (2.7757548548559798e-05, 'ZES') Essen Railway, Germany
3349 (2.7757548548559798e-05, 'ZCN') Celle, Germany
3350 (2.7757548548559798e-05, 'ZCA') Arnsberg Menden, Germany
3351 (2.7757548548559798e-05, 'ZBP') Penn Station, United States
3352 (2.7757548548559798e-05, 'ZBM') Bromont Airport, Canada
3353 (2.7757548548559798e-05, 'ZAU') Augsburg Railway, Germany
3354 (2.7757548548559798e-05, 'ZAR') Zaria, Nigeria
3355 (2.7757548548559798e-05, 'ZAQ') Nuernberg Railway, Germany
3356 (2.7757548548559798e-05, 'ZAJ') Zaranj Airport, Afghanistan
3357 (2.7757548548559798e-05, 'ZAC') York Landing Airport, Canada
3358 (2.7757548548559798e-05, 'Z84') Clear, United States
3359 (2.7757548548559798e-05, 'YZX') Greenwood, Canada
3360 (2.7757548548559798e-05, 'YZW') Teslin, Canada
3361 (2.7757548548559798e-05, 'YZU') Whitecourt, Canada
3362 (2.7757548548559798e-05, 'YZH') Slave Lake, Canada
3363 (2.7757548548559798e-05, 'YZE') Gore Bay Manitoulin, Canada
3364 (2.7757548548559798e-05, 'YZD') Downsview, Canada
3365 (2.7757548548559798e-05, 'YYW') Armstrong, Canada
3366 (2.7757548548559798e-05, 'YYN') Swift Current, Canada
3367 (2.7757548548559798e-05, 'YXZ') Wawa, Canada
3368 (2.7757548548559798e-05, 'YXR') Timiskaming Rgnl, Canada
3369 (2.7757548548559798e-05, 'YXK') Rimouski Airport, Canada
3370 (2.7757548548559798e-05, 'YXD') Edmonton City Centre, Canada
3371 (2.7757548548559798e-05, 'YWY') Wrigley, Canada
3372 (2.7757548548559798e-05, 'YWS') Whistler/Green Lake Water Aerodrome, Canada
3373 (2.7757548548559798e-05, 'YWA') Petawawa, Canada
3374 (2.7757548548559798e-05, 'YVV') Wiarton, Canada
3375 (2.7757548548559798e-05, 'YVT') Buffalo Narrows, Canada
3376 (2.7757548548559798e-05, 'YVG') Vermilion, Canada
3377 (2.7757548548559798e-05, 'YVC') La Ronge, Canada
3378 (2.7757548548559798e-05, 'YVA') Iconi Airport, Comoros
3379 (2.7757548548559798e-05, 'YUE') Yuendumu , Australia
3380 (2.7757548548559798e-05, 'YTR') Trenton, Canada
3381 (2.7757548548559798e-05, 'YTO') All Airports, Canada
3382 (2.7757548548559798e-05, 'YTA') Pembroke Airport, Canada
3383 (2.7757548548559798e-05, 'YSU') Summerside, Canada
3384 (2.7757548548559798e-05, 'YST') St. Theresa Point Airport, Canada
3385 (2.7757548548559798e-05, 'YSR') Nanisivik, Canada
3386 (2.7757548548559798e-05, 'YSP') Marathon, Canada
3387 (2.7757548548559798e-05, 'YSF') Stony Rapids Airport, Canada
3388 (2.7757548548559798e-05, 'YSD') Suffield Heliport, Canada
3389 (2.7757548548559798e-05, 'YSC') Sherbrooke, Canada
3390 (2.7757548548559798e-05, 'YRV') Revelstoke Airport, Canada
3391 (2.7757548548559798e-05, 'YRS') Red Sucker Lake Airport, Canada
3392 (2.7757548548559798e-05, 'YRR') Big Bay Water Aerodrome, Canada
3393 (2.7757548548559798e-05, 'YRQ') Trois Rivieres Airport, Canada
3394 (2.7757548548559798e-05, 'YRM') Rocky Mountain House, Canada
3395 (2.7757548548559798e-05, 'YRI') Riviere Du Loup, Canada
3396 (2.7757548548559798e-05, 'YRF') Cartwright Airport, Canada
3397 (2.7757548548559798e-05, 'YQW') North Battleford, Canada
3398 (2.7757548548559798e-05, 'YQV') Yorkton Muni, Canada
3399 (2.7757548548559798e-05, 'YQN') Nakina Airport, Canada
3400 (2.7757548548559798e-05, 'YQI') Yarmouth Airport, Canada
3401 (2.7757548548559798e-05, 'YQH') Watson Lake, Canada
3402 (2.7757548548559798e-05, 'YQA') Muskoka, Canada
3403 (2.7757548548559798e-05, 'YPQ') Peterborough, Canada
3404 (2.7757548548559798e-05, 'YPI') Seaplane Base, Canada
3405 (2.7757548548559798e-05, 'YPG') Southport, Canada
3406 (2.7757548548559798e-05, 'YPE') Peace River, Canada
3407 (2.7757548548559798e-05, 'YPA') Prince Albert Glass Field, Canada
3408 (2.7757548548559798e-05, 'YOO') Oshawa Airport, Canada
3409 (2.7757548548559798e-05, 'YOH') Oxford House Airport, Canada
3410 (2.7757548548559798e-05, 'YOD') Cold Lake, Canada
3411 (2.7757548548559798e-05, 'YOC') Old Crow, Canada
3412 (2.7757548548559798e-05, 'YOA') Ekati, Canada
3413 (2.7757548548559798e-05, 'YNM') Matagami, Canada
3414 (2.7757548548559798e-05, 'YNL') Points North Landing Airport, Canada
3415 (2.7757548548559798e-05, 'YNE') Norway House Airport, Canada
3416 (2.7757548548559798e-05, 'YND') Gatineau, Canada
3417 (2.7757548548559798e-05, 'YMY') Central Railway Station, Canada
3418 (2.7757548548559798e-05, 'YMX') Montreal Intl Mirabel, Canada
3419 (2.7757548548559798e-05, 'YMW') Maniwaki, Canada
3420 (2.7757548548559798e-05, 'YMS') Moises Benzaquen Rengifo, Peru
3421 (2.7757548548559798e-05, 'YMQ') All Airports, Canada
3422 (2.7757548548559798e-05, 'YMJ') Moose Jaw Air Vice Marshal C M Mcewen, Canada
3423 (2.7757548548559798e-05, 'YMG') Manitouwadge, Canada
3424 (2.7757548548559798e-05, 'YMA') Mayo, Canada
3425 (2.7757548548559798e-05, 'YLT') Alert, Canada
3426 (2.7757548548559798e-05, 'YLK') Yelahanka AFB, India
3427 (2.7757548548559798e-05, 'YLJ') Meadow Lake, Canada
3428 (2.7757548548559798e-05, 'YLD') Chapleau, Canada
3429 (2.7757548548559798e-05, 'YKZ') Buttonville Muni, Canada
3430 (2.7757548548559798e-05, 'YKY') Kindersley, Canada
3431 (2.7757548548559798e-05, 'YKX') Kirkland Lake, Canada
3432 (2.7757548548559798e-05, 'YKN') Chan Gurney, United States
3433 (2.7757548548559798e-05, 'YJS') Samjiyon Airport, North Korea
3434 (2.7757548548559798e-05, 'YJN') St Jean, Canada
3435 (2.7757548548559798e-05, 'YJM') Fort St. James - Perison Airport, Canada
3436 (2.7757548548559798e-05, 'YIV') Island Lake Airport, Canada
3437 (2.7757548548559798e-05, 'YIP') Willow Run, United States
3438 (2.7757548548559798e-05, 'YIB') Atikokan Muni, Canada
3439 (2.7757548548559798e-05, 'YHS') Sechelt Aerodrome, Canada
3440 (2.7757548548559798e-05, 'YHN') Hornepayne, Canada
3441 (2.7757548548559798e-05, 'YHF') Rene Fontaine, Canada
3442 (2.7757548548559798e-05, 'YHC') Vancouver Harbour Water Airport, Canada
3443 (2.7757548548559798e-05, 'YHB') Hudson Bay, Canada
3444 (2.7757548548559798e-05, 'YGO') Gods Lake Narrows Airport, Canada
3445 (2.7757548548559798e-05, 'YGM') Gimli Industrial Park Airport, Canada
3446 (2.7757548548559798e-05, 'YGE') Golden Airport, Canada
3447 (2.7757548548559798e-05, 'YGB') Texada Gillies Bay Airport, Canada
3448 (2.7757548548559798e-05, 'YFR') Fort Resolution, Canada
3449 (2.7757548548559798e-05, 'YFD') Brantford, Canada
3450 (2.7757548548559798e-05, 'YEU') Eureka, Canada
3451 (2.7757548548559798e-05, 'YET') Edson, Canada
3452 (2.7757548548559798e-05, 'YEO') Yeovilton, United Kingdom
3453 (2.7757548548559798e-05, 'YEN') Estevan, Canada
3454 (2.7757548548559798e-05, 'YEM') Manitoulin East, Canada
3455 (2.7757548548559798e-05, 'YEI') Yenisehir Airport, Turkey
3456 (2.7757548548559798e-05, 'YEC') Yecheon, South Korea
3457 (2.7757548548559798e-05, 'YDT') Boundary Bay Airport, Canada
3458 (2.7757548548559798e-05, 'YDN') Dauphin Barker, Canada
3459 (2.7757548548559798e-05, 'YDL') Dease Lake, Canada
3460 (2.7757548548559798e-05, 'YDC') Princeton, Canada
3461 (2.7757548548559798e-05, 'YDB') Burwash, Canada
3462 (2.7757548548559798e-05, 'YDA') Dawson City, Canada
3463 (2.7757548548559798e-05, 'YCW') Chilliwack, Canada
3464 (2.7757548548559798e-05, 'YCT') Coronation, Canada
3465 (2.7757548548559798e-05, 'YCR') Cross Lake - Charlie Sinclair Memorial Airport, Canada
3466 (2.7757548548559798e-05, 'YCN') Cochrane, Canada
3467 (2.7757548548559798e-05, 'YCK') Colville Lake Airport, Canada
3468 (2.7757548548559798e-05, 'YCH') Miramichi, Canada
3469 (2.7757548548559798e-05, 'YCC') Cornwall Regional Airport, Canada
3470 (2.7757548548559798e-05, 'YBZ') Union Station, Canada
3471 (2.7757548548559798e-05, 'YBY') Bonnyville Airport, Canada
3472 (2.7757548548559798e-05, 'YBW') Calgary Springbank Airport, Canada
3473 (2.7757548548559798e-05, 'YBV') Berens River, Canada
3474 (2.7757548548559798e-05, 'YBT') Brochet Airport, Canada
3475 (2.7757548548559798e-05, 'YBR') Brandon Muni, Canada
3476 (2.7757548548559798e-05, 'YBO') Bob Quinn Lake, Canada
3477 (2.7757548548559798e-05, 'YBI') Black Tickle Airport, Canada
3478 (2.7757548548559798e-05, 'YBE') Uranium City Airport, Canada
3479 (2.7757548548559798e-05, 'YBB') Kugaaruk, Canada
3480 (2.7757548548559798e-05, 'YAZ') Tofino, Canada
3481 (2.7757548548559798e-05, 'YAW') Shearwater, Canada
3482 (2.7757548548559798e-05, 'YAV') Winnipeg St Andrews, Canada
3483 (2.7757548548559798e-05, 'YAO') Yaounde Ville, Cameroon
3484 (2.7757548548559798e-05, 'Y72') Bloyer Field, United States
3485 (2.7757548548559798e-05, 'Y51') Municipal Airport, United States
3486 (2.7757548548559798e-05, 'XZM') Macau Ferry Pier, Macau
3487 (2.7757548548559798e-05, 'XZL') Train Station, Canada
3488 (2.7757548548559798e-05, 'XZK') Amherst Amtrak Station AMM, United States
3489 (2.7757548548559798e-05, 'XYJ') Holesovice, Czech Republic
3490 (2.7757548548559798e-05, 'XYG') Praha hlavni nadrazi, Czech Republic
3491 (2.7757548548559798e-05, 'XYE') Ye, Burma
3492 (2.7757548548559798e-05, 'XYD') Lyon Part-Dieu Railway, France
3493 (2.7757548548559798e-05, 'XYA') Yandina Airport, Solomon Islands
3494 (2.7757548548559798e-05, 'XWG') Gare de Strasbourg, France
3495 (2.7757548548559798e-05, 'XVV') Train Station, Canada
3496 (2.7757548548559798e-05, 'XVJ') Stevenage Railway Station, United Kingdom
3497 (2.7757548548559798e-05, 'XVH') Peterborough Railway Station, United Kingdom
3498 (2.7757548548559798e-05, 'XVF') Tarare, France
3499 (2.7757548548559798e-05, 'XTL') Tadoule Lake Airport, Canada
3500 (2.7757548548559798e-05, 'XSP') Seletar, Singapore
3501 (2.7757548548559798e-05, 'XSI') South Indian Lake Airport, Canada
3502 (2.7757548548559798e-05, 'XSH') Saint-Pierre-des-Corps, France
3503 (2.7757548548559798e-05, 'XQU') Qualicum Beach Airport, Canada
3504 (2.7757548548559798e-05, 'XPG') Gare du Nord, France
3505 (2.7757548548559798e-05, 'XOZ') Doha Free Zone Airport, Qatar
3506 (2.7757548548559798e-05, 'XMY') Yam Island Airport, Australia
3507 (2.7757548548559798e-05, 'XMU') Montbeugny, France
3508 (2.7757548548559798e-05, 'XMC') Mallacoota Airport, Australia
3509 (2.7757548548559798e-05, 'XLS') Saint Louis, Senegal
3510 (2.7757548548559798e-05, 'XLB') Lac Brochet Airport, Canada
3511 (2.7757548548559798e-05, 'XKL') Sentral, Malaysia
3512 (2.7757548548559798e-05, 'XHP') Gare de LEst, France
3513 (2.7757548548559798e-05, 'XHN') Liege-Guillemins Railway Station, Belgium
3514 (2.7757548548559798e-05, 'XGN') Xangongo, Angola
3515 (2.7757548548559798e-05, 'XGB') Gare Montparnasse, France
3516 (2.7757548548559798e-05, 'XFW') Hamburg Finkenwerder, Germany
3517 (2.7757548548559798e-05, 'XFL') Flagler County Airport, United States
3518 (2.7757548548559798e-05, 'XEV') Central Station, Sweden
3519 (2.7757548548559798e-05, 'XEG') Kingston Train Station, Canada
3520 (2.7757548548559798e-05, 'XEF') Train Station, Canada
3521 (2.7757548548559798e-05, 'XDS') Train Station, Canada
3522 (2.7757548548559798e-05, 'XDB') Lille, France
3523 (2.7757548548559798e-05, 'XCD') Champforgeuil, France
3524 (2.7757548548559798e-05, 'XBK') Ceyzeriat, France
3525 (2.7757548548559798e-05, 'XBG') Bogande Airport, Canada
3526 (2.7757548548559798e-05, 'XAX') Dorval Railway Station, Canada
3527 (2.7757548548559798e-05, 'XAU') Saul Airport, French Guiana
3528 (2.7757548548559798e-05, 'XAD') Train Station, Canada
3529 (2.7757548548559798e-05, 'XAC') La Teste De Buch, France
3530 (2.7757548548559798e-05, 'X49') South Lakeland Airport, United States
3531 (2.7757548548559798e-05, 'X39') Tampa North Aero Park, United States
3532 (2.7757548548559798e-05, 'X21') Arthur Dunn Airpark, United States
3533 (2.7757548548559798e-05, 'X07') Lake Wales Municipal Airport, United States
3534 (2.7757548548559798e-05, 'X01') Everglades Airpark, United States
3535 (2.7757548548559798e-05, 'WZY') Paradise Island Seaplane Base, Bahamas
3536 (2.7757548548559798e-05, 'WZB') Wurzburg HBF, Germany
3537 (2.7757548548559798e-05, 'WYE') Yengema Airport, Sierra Leone
3538 (2.7757548548559798e-05, 'WWD') Cape May Co, United States
3539 (2.7757548548559798e-05, 'WVN') Wilhelmshaven Mariensiel, Germany
3540 (2.7757548548559798e-05, 'WVK') Manakara, Madagascar
3541 (2.7757548548559798e-05, 'WUU') Wau Airport, Sudan
3542 (2.7757548548559798e-05, 'WUN') Wiluna Airport, Australia
3543 (2.7757548548559798e-05, 'WTZ') Whitianga Airport, New Zealand
3544 (2.7757548548559798e-05, 'WTS') Tsiroanomandidy Airport, Madagascar
3545 (2.7757548548559798e-05, 'WTP') Woitape Airport, Papua New Guinea
3546 (2.7757548548559798e-05, 'WTO') Wotho Island Airport, Marshall Islands
3547 (2.7757548548559798e-05, 'WTN') Waddington, United Kingdom
3548 (2.7757548548559798e-05, 'WTE') Wotje Atoll Airport, Marshall Islands
3549 (2.7757548548559798e-05, 'WTA') Tambohorano Airport, Madagascar
3550 (2.7757548548559798e-05, 'WSY') Whitsunday Airstrip, Australia
3551 (2.7757548548559798e-05, 'WSX') Westsound Seaplane Base, United States
3552 (2.7757548548559798e-05, 'WST') Westerly State Airport, United States
3553 (2.7757548548559798e-05, 'WSP') Waspam Airport, Nicaragua
3554 (2.7757548548559798e-05, 'WSJ') San Juan - Uganik Seaplane Base, United States
3555 (2.7757548548559798e-05, 'WSD') Condron Aaf, United States
3556 (2.7757548548559798e-05, 'WRZ') Wirawila Airport, Sri Lanka
3557 (2.7757548548559798e-05, 'WRI') Mc Guire Afb, United States
3558 (2.7757548548559798e-05, 'WRB') Robins Afb, United States
3559 (2.7757548548559798e-05, 'WPU') Guardiamarina Zanartu Airport, Chile
3560 (2.7757548548559798e-05, 'WPR') Aeropuerto Capitan Fuentes Martinez, Chile
3561 (2.7757548548559798e-05, 'WPM') Wipim Airport, Papua New Guinea
3562 (2.7757548548559798e-05, 'WPB') Port Bergé Airport, Madagascar
3563 (2.7757548548559798e-05, 'WOT') Wang An, Taiwan
3564 (2.7757548548559798e-05, 'WOL') Wollongong Airport, Australia
3565 (2.7757548548559798e-05, 'WOE') Woensdrecht, Netherlands
3566 (2.7757548548559798e-05, 'WNS') Nawabshah, Pakistan
3567 (2.7757548548559798e-05, 'WMP') Mampikony Airport, Madagascar
3568 (2.7757548548559798e-05, 'WMI') Warsaw Modlin, Poland
3569 (2.7757548548559798e-05, 'WME') Mount Keith, Australia
3570 (2.7757548548559798e-05, 'WMA') Mandritsara Airport, Madagascar
3571 (2.7757548548559798e-05, 'WLF') Whittlesford Parkway Rail Station, United Kingdom
3572 (2.7757548548559798e-05, 'WKM') Hwange National Park, Zimbabwe
3573 (2.7757548548559798e-05, 'WKL') Waikoloa Heliport, United States
3574 (2.7757548548559798e-05, 'WKK') Aleknagik Airport, United States
3575 (2.7757548548559798e-05, 'WKA') Wanaka, New Zealand
3576 (2.7757548548559798e-05, 'WJA') Woja Airport, Marshall Islands
3577 (2.7757548548559798e-05, 'WIO') Wilcannia, Australia
3578 (2.7757548548559798e-05, 'WIH') Wishram Amtrak Station, United States
3579 (2.7757548548559798e-05, 'WHP') Whiteman Airport, United States
3580 (2.7757548548559798e-05, 'WHF') Wadi Halfa Airport, Sudan
3581 (2.7757548548559798e-05, 'WHD') Hyder Seaplane Base, United States
3582 (2.7757548548559798e-05, 'WGE') Walgett Airport, Australia
3583 (2.7757548548559798e-05, 'WFK') Northern Aroostook Regional Airport, United States
3584 (2.7757548548559798e-05, 'WFI') Fianarantsoa, Madagascar
3585 (2.7757548548559798e-05, 'WFB') Ketchikan harbor Seaplane Base, United States
3586 (2.7757548548559798e-05, 'WEL') Welkom, South Africa
3587 (2.7757548548559798e-05, 'WDR') Barrow County Airport, United States
3588 (2.7757548548559798e-05, 'WCH') Chaiten, Chile
3589 (2.7757548548559798e-05, 'WBW') Wilkes-Barre Wyoming Valley Airport, United States
3590 (2.7757548548559798e-05, 'WBU') Boulder Municipal, United States
3591 (2.7757548548559798e-05, 'WBQ') Beaver Airport, United States
3592 (2.7757548548559798e-05, 'WAS') All Airports, United States
3593 (2.7757548548559798e-05, 'WAQ') Antsalova Airport, Madagascar
3594 (2.7757548548559798e-05, 'WAM') Ambatondrazaka Airport, Madagascar
3595 (2.7757548548559798e-05, 'WAL') Wallops Flight Facility, United States
3596 (2.7757548548559798e-05, 'WAI') Ambalabe, Madagascar
3597 (2.7757548548559798e-05, 'W13') Eagle's Nest Airport, United States
